"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-20","0.5",",,S","14.2","H,,S","22.0",",,S","7.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-21","0.0",",,S","17.2","H,,S","28.3",",,S","6.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-22",,,"13.0","H,,S","25.5",",,S","2.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-23",,,"13.6","H,,S","18.9",",,S","10.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-24",,,"13.1","H,,S","24.5",",,S","6.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-25",,,"15.8","H,,S","21.2",",,S","11.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-26",,,"17.2","H,,S",,,,
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-27","3.0",",,S","15.7","H,,S",,,"8.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-28","0.0",",,S","16.2","H,,S","24.8",",,S","12.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-29",,,"15.9","H,,S",,,"10.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-09-30",,,"17.8","H,,S","24.6",",,S","15.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-01",,,"16.2","H,,S","24.0",",,S","12.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-02",,,"19.6","H,,S","32.4",",,S","9.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-03",,,"15.9","H,,S","22.4",",,S","10.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-04",,,"15.1","H,,S","23.5",",,S",,
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-05",,,"14.0","H,,S","23.4",",,S","5.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-07",,,"16.1","H,,S","23.6",",,S","9.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-08",,,"17.0","H,,S","28.3",",,S","7.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-09",,,"17.7","H,,S","28.3",",,S","13.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-10",,,"19.2","H,,S","27.6",",,S","13.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-11",,,"19.9","H,,S","27.4",",,S","15.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-12",,,"18.9","H,,S","26.0",",,S","16.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-13",,,"17.4","H,,S","26.0",",,S","15.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-14",,,"17.8","H,,S","25.5",",,S","14.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-15","2.0",",,S","15.0","H,,S","25.5",",,S","13.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-16","0.0",",,S","20.1","H,,S","28.1",",,S","14.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-17","9.9",",,S","20.6","H,,S","26.8",",,S","16.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-18","0.0",",,S","19.2","H,,S","26.8",",,S","16.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-19",,,"22.1","H,,S","34.1",",,S","16.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-20",,,"18.1","H,,S","24.1",",,S","14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-21",,,"16.4","H,,S","24.1",",,S","11.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-22",,,"16.6","H,,S","24.4",",,S","7.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-23",,,"20.1","H,,S","27.1",",,S","8.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-24",,,"20.6","H,,S","27.9",",,S","16.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-25",,,"18.5","H,,S","24.2",",,S","15.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-26",,,"18.6","H,,S","25.8",",,S","14.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-27",,,"17.4","H,,S","25.8",",,S","13.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-28","0.8",",,S","17.2","H,,S","23.5",",,S","13.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-29","0.3",",,S","20.4","H,,S","31.2",",,S","12.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-30","0.0",",,S","17.6","H,,S","31.2",",,S","13.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-10-31","1.0",",,S","15.5","H,,S","24.6",",,S","12.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-01","0.0",",,S","17.3","H,,S","24.5",",,S","11.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-02",,,"16.9","H,,S","24.5",",,S","14.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-04","0.3",",,S","16.6","H,,S","24.7",",,S",,
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-05","2.0",",,S","18.4","H,,S","24.7",",,S","16.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-06","0.0",",,S","20.7","H,,S","28.2",",,S","15.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-07",,,"20.6","H,,S","28.3",",,S","16.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-08",,,"19.3","H,,S","28.3",",,S","16.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-09","0.5",",,S","17.8","H,,S","26.9",",,S","14.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-10","0.0",",,S","17.3","H,,S","24.2",",,S","14.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-11",,,"18.2","H,,S","28.4",",,S","10.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-12",,,"18.9","H,,S","28.4",",,S","12.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-13",,,"18.9","H,,S","26.3",",,S","14.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-14",,,"20.2","H,,S","31.2",",,S","9.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-15",,,"20.0","H,,S","31.2",",,S","13.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-16","1.0",",,S","18.9","H,,S","28.0",",,S","14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-17","1.0",",,S","16.7","H,,S","25.6",",,S","13.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-18","0.0",",,S","17.8","H,,S","25.4",",,S","13.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-19",,,"17.1","H,,S","25.4",",,S","11.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-20",,,"17.9","H,,S","27.3",",,S","9.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-21",,,"16.8","H,,S","27.3",",,S","10.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-22",,,"20.0","H,,S","27.0",",,S","16.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-23",,,"21.4","H,,S","30.0",",,S","12.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-24",,,"18.1","H,,S","30.0",",,S","14.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-25",,,"16.6","H,,S","23.8",",,S","10.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-26",,,"17.2","H,,S","24.6",",,S","8.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-27",,,"18.4","H,,S","26.4",",,S","10.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-28",,,"21.4","H,,S","30.0",",,S","15.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-29",,,"23.2","H,,S","37.5",",,S","14.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-11-30",,,"20.3","H,,S",,,"14.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-01",,,"21.5","H,,S","29.5",",,S","15.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-02",,,"18.8","H,,S","29.5",",,S","15.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-03",,,"17.1","H,,S","24.1",",,S","14.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-04",,,"17.6","H,,S","24.1",",,S","12.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-05",,,"18.1","H,,S","24.7",",,S","11.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-06",,,"19.1","H,,S","29.1",",,S","10.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-07",,,"20.2","H,,S","29.1",",,S","11.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-08",,,"22.4","H,,S","28.0",",,S","15.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-09",,,"23.6","H,,S","31.1",",,S","20.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-10",,,"20.2","H,,S","31.1",",,S","18.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-11",,,"20.7","H,,S","25.1",",,S","18.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-12","1.0",",,S","22.3","H,,S","28.9",",,S","19.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-13","0.0",",,S","21.3","H,,S","28.9",",,S","19.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-14","0.3",",,S","21.4","H,,S","29.3",",,S","17.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-15","0.0",",,S","24.2","H,,S","29.8",",,S","19.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-16",,,"23.3","H,,S","31.5",",,S","20.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-17",,,"19.7","H,,S","31.5",",,S","18.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-18",,,"20.1","H,,S","23.7",",,S","17.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-19",,,"18.9","H,,S","23.7",",,S","16.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-20","0.5",",,S","16.6","H,,S","20.9",",,S","14.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-21","0.5",",,S","18.7","H,,S","26.0",",,S","12.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-22","0.0",",,S","22.6","H,,S","35.7",",,S","14.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-23",,,"22.0","H,,S","35.7",",,S","18.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-24","0.8",",,S","19.1","H,,S","28.8",",,S","15.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-25","2.0",",,S","16.7","H,,S","25.2",",,S","13.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-26","0.3",",,S","19.7","H,,S","28.2",",,S","10.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-27","0.0",",,S","20.8","H,,S","30.5",",,S","12.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-28",,,"20.7","H,,S","30.5",",,S","14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-29","3.0",",,S","16.9","H,,S","28.3",",,S","13.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-30","0.3",",,S","18.4","H,,S","23.7",",,S","11.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2022-12-31","0.0",",,S","20.3","H,,S","27.4",",,S","14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-01",,,"22.4","H,,S","29.8",",,S","17.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-02",,,"23.5","H,,S","29.8",",,S","19.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-03",,,"23.5","H,,S","32.7",",,S","19.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-04",,,"17.9","H,,S","32.7",",,S","14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-05","10.9",",,S","15.7","H,,S","19.6",",,S","13.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-06","2.0",",,S","19.3","H,,S","23.9",",,S","15.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-07","1.0",",,S","20.9","H,,S","26.4",",,S","12.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-08","0.0",",,S","24.8","H,,S","34.4",",,S","16.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-09",,,"25.0","H,,S","34.4",",,S","19.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-10",,,"22.7","H,,S","33.5",",,S","18.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-11",,,"23.4","H,,S","30.9",",,S","19.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-12",,,"23.1","H,,S","33.3",",,S","18.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-13",,,"21.7","H,,S","33.3",",,S","16.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-14",,,"21.6","H,,S","29.0",",,S","18.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-15",,,"21.2","H,,S","27.3",",,S","17.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-16",,,"23.9","H,,S","31.5",",,S","20.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-17",,,"22.4","H,,S","31.5",",,S","20.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-18",,,"25.1","H,,S","32.2",",,S","21.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-19",,,"22.2","H,,S","32.2",",,S","18.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-20",,,"23.8","H,,S","31.5",",,S","15.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-21",,,"23.9","H,,S","32.4",",,S","15.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-22",,,"21.1","H,,S","32.4",",,S","18.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-23",,,"24.3","H,,S","35.8",",,S","17.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-24",,,"20.5","H,,S","35.8",",,S","17.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-25",,,"20.5","H,,S","27.0",",,S","15.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-26",,,"21.1","H,,S","31.5",",,S","11.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-27",,,"23.1","H,,S","31.5",",,S","15.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-28",,,"16.9","H,,S","23.1",",,S","14.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-29",,,"19.1","H,,S","23.8",",,S","14.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-30",,,"20.0","H,,S","25.4",",,S","14.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-01-31",,,"21.9","H,,S","31.0",",,S","14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-01",,,"21.9","H,,S","31.0",",,S","17.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-02",,,"21.8","H,,S","25.7",",,S","14.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-03",,,"22.0","H,,S","29.0",",,S","14.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-04",,,"25.8","H,,S","35.0",",,S","17.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-05",,,"23.4","H,,S","35.0",",,S","20.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-06",,,"22.9","H,,S","28.3",",,S","21.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-07",,,"22.4","H,,S","27.9",",,S","20.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-08",,,"22.8","H,,S","27.9",",,S","18.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-10",,,"24.3","H,,S","32.0",",,S","19.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-11",,,"27.1","H,,S","39.0",",,S","15.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-12",,,"25.2","H,,S","32.4",",,S","18.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-13",,,"24.2","H,,S","32.4",",,S","16.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-14",,,"20.3","H,,S","32.0",",,S","17.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-15",,,"20.8","H,,S","27.3",",,S","18.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-16",,,"19.3","H,,S","25.9",",,S","18.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-17",,,"18.8","H,,S","22.2",",,S","17.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-18",,,"19.4","H,,S","24.5",",,S","16.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-19",,,"20.6","H,,S","29.8",",,S","13.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-20",,,"17.7","H,,S","27.0",",,S","13.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-21",,,"17.6","H,,S","27.0",",,S","13.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-22",,,"21.7","H,,S","28.7",",,S","11.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-23",,,"19.8","H,,S","30.5",",,S","11.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-24",,,"21.2","H,,S","30.5",",,S","17.9",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-25","0.3",",,S","18.6","H,,S","26.6",",,S","16.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-26","0.0",",,S","19.6","H,,S","26.9",",,S","14.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-27",,,"19.5","H,,S","28.4",",,S","13.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-02-28",,,"22.3","H,,S","28.6",",,S","19.5",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-01",,,"22.7","H,,S","29.8",",,S","19.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-02",,,"26.2","H,,S","33.4",",,S","17.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-04","4.1",",,S","20.4","H,,S","29.3",",,S","18.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-05","33.0",",,S","17.9","H,,S","24.4",",,S","15.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-06","55.9",",,S","17.9","H,,S","20.9",",,S","15.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-07","0.8",",,S","17.7","H,,S","22.3",",,S","16.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-08","7.9",",,S","21.4","H,,S","27.5",",,S","15.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-09","0.0",",,S","19.3","H,,S","27.5",",,S","14.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-10",,,"20.2","H,,S","27.6",",,S","14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-11",,,"16.6","H,,S","27.6",",,S","13.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-12",,,"19.1","H,,S","24.5",",,S","14.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-13",,,"19.5","H,,S","29.1",",,S","13.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-14",,,"21.8","H,,S","31.3",",,S","15.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-16","2.0",",,S","23.1","H,,S","28.9",",,S","18.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-17","0.0",",,S","21.5","H,,S","28.9",",,S","18.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-18",,,"20.4","H,,S","25.9",",,S","18.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-19",,,"20.4","H,,S","25.9",",,S","16.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-20",,,"20.3","H,,S","29.5",",,S","14.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-21",,,"19.8","H,,S","29.5",",,S","14.0",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-22",,,"19.6","H,,S","27.0",",,S","13.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-23",,,"19.3","H,,S","27.0",",,S","18.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-24","0.5",",,S","20.4","H,,S","27.4",",,S","17.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-25","0.5",",,S","20.3","H,,S","28.0",",,S","13.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-26","3.0",",,S","15.8","H,,S","28.0",",,S","12.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-27","2.0",",,S","15.9","H,,S","24.0",",,S","9.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-28","0.0",",,S","17.0","H,,S","26.0",",,S","8.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-29","1.0",",,S","16.4","H,,S","26.0",",,S","13.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-30","0.0",",,S","16.5","H,,S","23.0",",,S","10.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-03-31",,,"18.4","H,,S","26.0",",,S","10.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-01",,,"20.9","H,,S","27.0",",,S","9.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-02",,,"17.9","H,,S","28.7",",,S","11.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-03",,,"19.1","H,,S","28.7",",,S","16.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-04",,,"19.4","H,,S","28.3",",,S","10.4",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-05",,,"19.3","H,,S","33.5",",,S","10.2",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-06",,,"23.3","H,,S","38.8",",,S","11.7",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-07",,,"18.3","H,,S",,,"14.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-08","8.9",",,S","14.2","H,,S","25.1",",,S","12.8",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-09","0.0",",,S","15.5","H,,S","21.8",",,S","11.6",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-10","1.0",",,S","14.8","H,,S","21.8",",,S","10.1",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-11","1.0",",,S","14.6","H,,S","20.3",",,S","11.3",",,S"
"SF000104560","RIVERSDALE, SF","-34.083","21.25","116.0","2023-04-12","0.0",",,S","13.8","H,,S","21.4",",,S","8.1",",,S"
